id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
415,1,1,41,61500.0,Zlatibor,Golija,,4,5,2,1,0,,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkwufD5ptYy/
8235,1,1,41,61500.0,Zlatibor,Golija,,4,5,2,1,0,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkwufD5ptYy/
8745,1,1,41,61500.0,Zlatibor,Golija,,4,5,2,1,0,1,1,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-prestige-forest-resort/NkwufD5ptYy/
8300,1,1,32,59900.0,Zlatibor,Centar,,5,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-32m2-59900-eura-peti-sprat-stan-br61/NkVsXkqrey8/
8807,1,1,32,59900.0,Zlatibor,Centar,,5,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-32m2-59900-eura-peti-sprat-stan-br61/NkVsXkqrey8/
8295,1,1,35,57750.0,Zlatibor,Colovica brdo,,3,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-15-sprat-3-stan-br24-35m2-53900-eura/NkJuxzDvMZ5/
8802,1,1,35,57750.0,Zlatibor,Colovica brdo,,3,,2,1,0,0,,,,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-15-sprat-3-stan-br24-35m2-53900-eura/NkJuxzDvMZ5/
8320,1,1,34,56200.0,Zlatibor,Zova,,2,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apart-hotel-na-zlatiboru-3405-m2-56200-eura/NkFsVj8YYoO/
8827,1,1,34,56200.0,Zlatibor,Zova,,2,,,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/apart-hotel-na-zlatiboru-3405-m2-56200-eura/NkFsVj8YYoO/
8568,1,1,27,55713.0,Beograd,Zvezdara,,0,5,1,1,0,1,1,0,Centralno,2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-cvetkova-pijaca-2734m2-m2-novogradnja-povrat-pdv/NkVR7dkKgg_/
